식당(ID),식당명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점,식당상태
905833,뼈담,전라북도 전주시,,0.11,Y,0.19,0.33,,,4.78,운영중
905852,커피마마퀸송천점,전라북도 전주시,,0.1,Y,0.16,0.09,,,4.44,운영중
906193,33떡볶이효자점,전라북도 전주시,,0.1,Y,0.15,0.01,,,4.4,운영중
907978,여우나무,전라북도 전주시,,0.1,Y,0.18,0.01,,,4.67,운영중
908242,홍콩다방효자신시가지점,전라북도 전주시,,0.1,Y,0.2,0.33,,,4.53,운영중
908350,엑시트피자,전라북도 전주시,,0.1,Y,0.16,0.03,,,4.44,운영중
908408,카페인중독전주완산점,전라북도 전주시,,0.1,Y,0.18,0.08,,,4.46,운영중
911883,인셔틀,전라북도 전주시,,0.1,Y,0.16,0.29,,,4.47,운영중
912414,해요,전라북도 전주시,,0.08,Y,0.14,0.19,,,3.41,운영중
912615,택이네조개전골혁신점,전라북도 전주시,,0.1,Y,0.16,0.33,,,4.3,운영중
912756,굽네치킨,전라북도 전주시,,0.1,Y,0.19,0.04,,,4.49,운영중
913745,라라코스트 전주에코시티점,전라북도 전주시,,0.1,Y,0.17,0.33,,,4.29,운영중
915218,"대방삼겹, 대방한우",전라북도 전주시,,0.11,Y,0.16,0.33,,,4.88,운영중
916119,온밥상,전라북도 전주시,,0.1,Y,0.24,0.07,,,4.39,운영중
916345,통닭하우스,전라북도 전주시,,0.11,Y,0.15,0.04,,,4.73,운영중
916602,수제돈카츠 장,전라북도 전주시,,0.11,Y,0.2,0.33,,,4.89,운영중
916786,선식당,전라북도 전주시,,0.1,Y,0.11,0.3,,,4.44,운영중
916967,북촌손만두,전라북도 전주시,,0.09,Y,0.18,0.22,,,4.25,운영중
917482,돈가스집,전라북도 전주시,,0.1,Y,0.12,0.33,,,4.44,운영중
917953,김진곤제빵소,전라북도 전주시,,0.1,Y,0.22,0.29,,,4.32,운영중
918073,주주총회,전라북도 전주시,,0.1,Y,0.14,,,,4.29,운영중
918468,청춘마카롱,전라북도 전주시,,0.1,Y,0.11,0.33,,,4.42,운영중
919028,현대옥,전라북도 전주시,안심식당,0.1,Y,0.21,0.22,,,4.44,운영중
919486,이중현제빵소,전라북도 전주시,,0.1,Y,0.1,0.14,,,4.38,운영중
919914,루츠,전라북도 전주시,,0.1,Y,0.12,0.33,,,4.4,운영중
919920,비오브(BEOF),전라북도 전주시,,0.1,Y,0.13,0.33,,,4.58,운영중
919953,셰프 강병원의 그릴랩스,전라북도 전주시,안심식당,0.09,Y,0.09,0.33,,,4.06,운영중
920293,메종드쁘띠푸르전주직영점,전라북도 전주시,,0.1,Y,0.21,0.33,,,4.29,운영중
921234,솜키친,전라북도 전주시,,0.11,Y,0.16,0.02,,,5,운영중
921285,강경원달인 만두가 동산점,전라북도 전주시,,0.09,Y,0.12,,,,4.24,운영중
922613,천씨씨커피 만성점,전라북도 전주시,,0.1,Y,0.14,0.06,,,4.44,운영중
922716,큰집닭강정동산점,전라북도 전주시,,0.1,Y,0.13,0.04,,,4.51,운영중
923318,에그박스,전라북도 전주시,,0.1,Y,0.11,0.03,,,4.32,운영중
923532,크로플#,전라북도 전주시,,0.1,Y,0.18,0.33,,,4.65,운영중
924169,플랜티카,전라북도 전주시,,0.11,Y,0.21,0.27,,,4.75,운영중
924850,반올림피자샵,전라북도 전주시,,0.1,Y,0.14,0.02,,,4.37,운영중
924916,정성쌀수제도너츠,전라북도 전주시,,0.1,Y,0.11,,,,4.47,운영중
925138,한남동 그집,전라북도 전주시,,0.1,Y,0.17,0.11,,,4.35,운영중
925467,초밥장이,전라북도 전주시,안심식당,0.1,Y,0.19,0.33,,,4.37,운영중
925559,와플대학,전라북도 전주시,,0.1,Y,0.11,0.33,,,4.35,운영중
925979,카페2-21,전라북도 전주시,,0.1,Y,0.13,0.02,,,4.41,운영중
926331,짹팥,전라북도 전주시,,0.09,Y,0.24,,,,4.17,운영중
927464,오날덕,전라북도 전주시,,0.1,Y,0.16,,,,4.5,운영중
929124,커피 인사이드,전라북도 전주시,,0.1,Y,0.14,0.06,,,4.48,운영중
929268,한촌설렁탕 전주송천에코시티점,전라북도 전주시,,0.1,Y,0.13,0.06,,,4.48,운영중
931480,대한곱창 전주신시가지점,전라북도 전주시,,0.1,Y,0.19,0.33,,,4.46,운영중
932437,"카페블레스롤	",전라북도 전주시,,0.1,Y,0.21,0.33,,,4.44,운영중
932477,이디야우아한시티점,전라북도 전주시,,0.1,Y,0.3,0.01,,,4.45,운영중
933040,마마카롱,전라북도 전주시,,0.1,Y,0.14,0.02,,,4.6,운영중
933054,뿔난아구 송천점,전라북도 전주시,,0.1,Y,0.14,0.09,,,4.38,운영중
934158,놀부보쌈부대찌개만성점,전라북도 전주시,안심식당,0.1,Y,0.09,0.07,,,4.3,운영중
934643,"한라와라야키	",전라북도 전주시,,0.09,Y,0.21,0.33,,,4.1,운영중
934711,새우락 아중점,전라북도 전주시,,0.1,Y,0.14,0.01,,,4.34,운영중
935071,빈스카페,전라북도 전주시,,0.1,Y,0.12,,,,4.36,운영중
936447,갤러리39번가,전라북도 전주시,,0.09,Y,0.1,0.06,,,4.13,운영중
937119,커피집 삼천점,전라북도 전주시,,0.1,Y,0.11,0.03,,,4.44,운영중
937167,1층 포장마차,전라북도 전주시,,0.1,Y,0.16,,,,4.58,운영중
937394,배부장찌개 만성법원점,전라북도 전주시,,0.1,Y,0.26,0.31,,,4.39,운영중
937845,풀덤 전북대점,전라북도 전주시,,0.1,Y,0.24,0.33,,,4.3,운영중
938030,성자동,전라북도 전주시,,0.1,Y,0.18,0.33,,,4.28,운영중
938258,호천당 신시가지점,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.28,운영중
938968,필스수제버거,전라북도 전주시,,0.09,Y,0.12,0.2,,,4.25,운영중
941455,에머이 전북대점,전라북도 전주시,,0.1,Y,0.2,0.33,,,4.38,운영중
941735,홍루이젠,전라북도 전주시,,0.1,Y,0.16,0.04,,,4.32,운영중
942193,카페인,전라북도 전주시,,0.1,Y,0.16,,,,4.35,운영중
942745,한울정육식당,전라북도 전주시,,0.1,N,0.18,0.33,,,4.42,신규
942820,바른치킨 전주서신점,전라북도 전주시,,0.1,N,0.11,0.1,,,4.33,신규
942829,스시명가,전라북도 전주시,,0.1,N,0.13,0.06,,,4.71,신규
942931,역전우동0410 전주예수병원점,전라북도 전주시,,0.1,N,0.18,0.07,,,4.56,신규
942935,웃을꽃,전라북도 전주시,,,N,0.14,,,,,신규
943193,엄마찬스,전라북도 전주시,,0.1,N,0.09,0.02,,,4.58,신규
943264,여일식당,전라북도 전주시,,0.1,N,0.16,0.18,,,4.5,신규
943297,다온담,전라북도 전주시,,0.1,N,0.18,0.33,,,4.67,신규
943330,작은언니점빵,전라북도 전주시,,,N,0.11,,,,,신규
943343,크라우드피씨 인후점,전라북도 전주시,,,N,0.09,,,,,신규
943380,이디야커피 전주기지제호수점,전라북도 전주시,,0.1,N,0.23,0.01,,,4.52,신규
943522,연화다방,전라북도 전주시,,,N,0.11,,,,,신규
943549,미코1974,전라북도 전주시,,0.1,N,0.19,0.04,,,4.5,신규
943763,이마트24 R전주대우빌딩점,전라북도 전주시,,,N,0.16,,,,,신규
944324,달구지까페,전라북도 전주시,,,N,0.14,,,,,신규
944336,아가푸드,전라북도 전주시,,,N,0.14,,,,,신규
944340,왓더그레이,전라북도 전주시,,,N,0.16,,,,,신규
944362,낭만마라,전라북도 전주시,,0.11,N,0.14,0.22,,,4.73,신규
944396,착한꼬마김밥,전라북도 전주시,,0.09,N,0.11,,,,4.07,신규
944406,황금코다리 전주혁신점,전라북도 전주시,,0.09,N,0.19,0.06,,,4.22,신규
944429,셈프레수제연구소,전라북도 전주시,,,N,0.16,,,,,신규
944434,오꾸꼬 여의점,전라북도 전주시,,0.1,N,0.13,,,,4.41,신규
944440,율러드,전라북도 전주시,,0.09,N,0.11,0.12,,,4.16,신규
944621,인생닭강정 전주대점,전라북도 전주시,,0.1,N,0.11,0.09,,,4.43,신규
944655,온식당,전라북도 전주시,,0.1,N,0.16,0.08,,,4.44,신규
944828,투썸플레이스 전주서곡점,전라북도 전주시,,0.09,N,0.19,0.04,,,4.2,신규
944906,케빠하와,전라북도 전주시,,,N,0.16,,,,,신규
944919,김충기꽃삼겹 전주 효자점,전라북도 전주시,,0.1,N,0.11,,,,4.5,신규
944964,유레카컴퍼니,전라북도 전주시,,,N,0.16,,,,,신규
944990,꼭대기,전라북도 전주시,,,N,0.11,,,,,신규
945002,바른 산먹장어,전라북도 전주시,,0.1,N,0.16,0.08,,,4.43,신규
945186,아리랑막걸리,전라북도 전주시,,0.11,N,0.11,,,,4.83,신규
945199,카페고투커피연구소,전라북도 전주시,,,N,0.16,,,,,신규
945201,크림베레,전라북도 전주시,,0.1,N,0.14,0.01,,,4.56,신규
945317,까피콩,전라북도 전주시,,0.1,Y,0.2,0.23,,,4.54,신규
945504,이디야커피 전주만성골드점,전라북도 전주시,,0.1,N,0.13,0.02,,,4.28,신규
945531,독도쭈꾸미 에코시티점,전라북도 전주시,,0.1,N,0.18,0.28,,,4.49,신규
945606,그린,전라북도 전주시,,,N,0.16,,,,,신규
945680,랭스터디카페 전북대점,전라북도 전주시,,,N,0.11,,,,,신규
945696,아리아리팥죽,전라북도 전주시,,,N,0.14,,,,,신규
945900,카페도톨,전라북도 전주시,,,N,0.14,0.02,,,,신규
946142,카페밸류,전라북도 전주시,,0.1,N,0.22,0.16,,,4.67,신규
946149,33떡볶이 송천2호점,전라북도 전주시,,0.11,N,0.16,,,,5,신규
946412,악동떡볶이 중화산점,전라북도 전주시,,,N,0.14,,,,,신규
946425,하륜일만족발 송천점,전라북도 전주시,,0.08,N,0.11,,,,3.71,신규
946438,달콤한부부,전라북도 전주시,,0.1,N,0.13,0.23,,,4.66,신규
946565,아구세상 여의점,전라북도 전주시,,0.1,N,0.16,0.03,,,4.35,신규
946710,발레리노,전라북도 전주시,,0.11,N,0.16,0.12,,,4.97,신규
946720,엠엔엠빈체로,전라북도 전주시,,,N,0.16,,,,,신규
946758,샐디치,전라북도 전주시,,0.11,N,0.14,0.17,,,4.87,신규
946767,온앤미,전라북도 전주시,,,N,0.16,,,,,신규
946770,인생참치,전라북도 전주시,,0.11,N,0.09,0.01,,,4.8,신규
946854,리얼메이드봉봉 에코점,전라북도 전주시,,0.1,N,0.13,0.33,,,4.43,신규
946913,대성학원,전라북도 전주시,,0.09,N,0.12,,,,4,신규
946916,땡팔이네,전라북도 전주시,,,N,0.16,,,,,신규
947195,티나따숨플러스,전라북도 전주시,,,N,0.16,,,,,신규
947384,대패가1900 전북대점,전라북도 전주시,,,N,0.16,,,,,신규
947437,믹스커피,전라북도 전주시,,0.1,N,0.13,0.04,,,4.38,신규
947481,기와면옥,전라북도 전주시,,0.1,N,0.14,0.1,,,4.29,신규
947513,오다가다,전라북도 전주시,,,N,0.16,,,,,신규
947566,바다천국,전라북도 전주시,,,N,0.11,,,,,신규
947758,희소식,전라북도 전주시,,,N,0.14,,,,,신규
947913,금커피별빙수 하가점,전라북도 전주시,,0.1,N,0.16,0.11,,,4.39,신규
947940,오레시피 전주삼천점,전라북도 전주시,,,N,0.14,,,,,신규
947952,케렌시아,전라북도 전주시,,0.1,N,0.2,0.08,,,4.62,신규
947977,김밥세상 삼천점,전라북도 전주시,,0.09,N,0.09,,,,4.25,신규
948005,엠브레드,전라북도 전주시,,0.11,N,0.15,0.33,,,4.93,신규
948037,김밥아트,전라북도 전주시,,0.1,N,0.11,0.01,,,4.44,신규
948071,청춘상회,전라북도 전주시,,0.11,N,0.14,,,,4.75,신규
948235,더리터 금상점,전라북도 전주시,,0.09,N,0.14,,,,4.2,신규
948246,뽀끔뽀끔,전라북도 전주시,,,N,0.16,,,,,신규
948428,라이크꿀,전라북도 전주시,,,N,0.16,,,,,신규
948483,누구나홀딱반한닭 전주송천점,전라북도 전주시,,0.09,N,0.13,0.06,,,4.18,신규
948498,리틀베이커리,전라북도 전주시,,0.1,N,0.16,0.17,,,4.48,신규
948538,크리미케이크,전라북도 전주시,,,N,0.17,0.04,,,,신규
948594,김가네김밥 혁신점,전라북도 전주시,,0.09,N,0.13,0.06,,,4.26,신규
948721,매미식당,전라북도 전주시,,0.11,N,0.11,0.06,,,5,신규
948741,인생딱조와,전라북도 전주시,,0.08,N,0.09,,,,3.5,신규
949520,도란도란,전라북도 전주시,,0.11,N,0.11,,,,5,신규
949531,속초양자강,전라북도 전주시,,0.1,N,0.13,0.07,,,4.54,신규
949544,육제곱 스테이크&파스타,전라북도 전주시,,,N,0.14,0.01,,,,신규
949565,평화132,전라북도 전주시,,0.1,N,0.11,,,,4.43,신규
949638,지에스더프레시전주호성점,전라북도 전주시,,,N,0.16,,,,,신규
949806,림밀,전라북도 전주시,,0.1,N,0.2,0.33,,,4.7,신규
950014,피자의생명은치즈다 임연수점,전라북도 전주시,,0.1,N,0.16,0.01,,,4.43,신규
950070,펄카페,전라북도 전주시,,,N,0.09,,,,,신규
950078,수제깐풍기전문점&닭스토리 전주점,전라북도 전주시,,,N,0.16,0.02,,,,신규
950276,소소한베이커리,전라북도 전주시,,0.1,N,0.17,0.07,,,4.6,신규
950313,떡볶이참잘하는집 떡참 전주혁신점,전라북도 전주시,,0.1,N,0.13,0.11,,,4.31,신규
950345,주미담,전라북도 전주시,,0.1,N,0.16,0.28,,,4.63,신규
950395,하이가든&냉면 인후점,전라북도 전주시,,0.07,N,0.14,0.01,,,3.33,신규
950404,디디공감,전라북도 전주시,,0.1,N,0.14,0.31,,,4.62,신규
950557,인크로플 2호점,전라북도 전주시,,0.1,N,0.09,0.01,,,4.36,신규
950568,해피프롬쿠키,전라북도 전주시,,0.1,N,0.13,0.16,,,4.71,신규
950861,동산촌,전라북도 전주시,,0.09,N,0.09,,,,4.11,신규
950891,서전주돌판오징어볶음 평화점,전라북도 전주시,,0.09,N,0.1,0.06,,,4.17,신규
951039,전주막국수숯불생고기,전라북도 전주시,,0.1,N,0.19,0.11,,,4.5,신규
951104,도깨비떡볶이앤컵밥 서신점,전라북도 전주시,,0.1,N,0.16,,,,4.4,신규
951171,꼬치의품격 전주혁신도시점,전라북도 전주시,,0.09,N,0.14,0.03,,,4.15,신규
951178,블리스플 마중점,전라북도 전주시,,0.1,N,0.15,0.22,,,4.38,신규
951326,컴포즈커피 전주호성점,전라북도 전주시,,0.1,N,0.2,,,,4.38,신규
951376,엔튜프,전라북도 전주시,,0.1,N,0.21,0.04,,,4.65,신규
951379,청년피자 전주도청점,전라북도 전주시,,0.1,N,0.13,0.22,,,4.49,신규
951580,강경원달인만두가,전라북도 전주시,,0.1,N,0.11,0.01,,,4.39,신규
951632,강경원달인만두가 서신점,전라북도 전주시,,0.1,N,0.16,,,,4.44,신규
951878,차미라미,전라북도 전주시,,0.1,N,0.16,0.33,,,4.67,신규
952199,남원추어탕,전라북도 전주시,,,N,0.14,,,,,신규
952242,우드케이크,전라북도 전주시,,0.11,N,0.15,0.03,,,5,신규
952316,한입거리과자점,전라북도 전주시,,0.11,N,0.13,0.02,,,4.94,신규
952479,해물찜바당,전라북도 전주시,,,N,0.16,,,,,신규
952540,땡스비어,전라북도 전주시,,0.09,N,0.11,,,,4.04,신규
952582,꺼구리시장통닭 평화점,전라북도 전주시,,0.1,N,0.16,0.01,,,4.48,신규
952598,로이드커피하우스,전라북도 전주시,,0.1,N,0.18,0.03,,,4.57,신규
952714,구들식탁,전라북도 전주시,,0.09,N,0.16,0.06,,,4,신규
952789,코스타클래식,전라북도 전주시,,0.1,N,0.18,0.11,,,4.43,신규
952886,로스터리 마노,전라북도 전주시,,0.1,N,0.09,0.09,,,4.32,신규
952910,카페하랑,전라북도 전주시,,,N,0.11,,,,,신규
952925,데이미,전라북도 전주시,,0.1,N,0.19,0.06,,,4.48,신규
953177,업텐브로피자 송천점,전라북도 전주시,,0.11,N,0.14,0.01,,,5,신규
953291,하니비베이커리 에코점,전라북도 전주시,,0.1,N,0.11,0.33,,,4.42,신규
953316,무늬과자,전라북도 전주시,,,N,0.16,,,,,신규
953377,명량짬뽕,전라북도 전주시,,0.1,N,0.11,,,,4.71,신규
953394,카페데이지,전라북도 전주시,,0.1,N,0.14,0.03,,,4.44,신규
953404,규카츠정 신시가지점,전라북도 전주시,,0.1,N,0.13,0.33,,,4.45,신규
953462,통큰포차,전라북도 전주시,,,N,0.14,,,,,신규
953639,수수새알심,전라북도 전주시,,,N,0.16,,,,,신규
953688,이구이구콩나물국밥,전라북도 전주시,,,N,0.16,,,,,신규
953693,홈런왕,전라북도 전주시,,0.1,Y,0.11,0.02,,,4.46,신규
953881,인솔커피 서신점,전라북도 전주시,,0.1,N,0.19,0.33,,,4.42,신규
953979,짱그미김밥 4호점,전라북도 전주시,,0.09,N,0.18,0.33,,,4.19,신규
953995,떡군이네떡볶이 덕진구점,전라북도 전주시,,,N,0.11,0.01,,,,신규
954089,은화수식당 전주인후점,전라북도 전주시,,0.11,N,0.12,0.17,,,4.76,신규
954190,육빵집,전라북도 전주시,,0.1,N,0.19,0.18,,,4.63,신규
954209,행복순대,전라북도 전주시,,0.1,Y,0.09,0.01,,,4.38,신규
954261,행복찬구내식당,전라북도 전주시,,,N,0.11,,,,,신규
954287,이마트24 전주인후점,전라북도 전주시,,,N,0.14,,,,,신규
954344,홀리랜드,전라북도 전주시,,,N,0.16,,,,,신규
954751,명품꽈배기앤핫도그 고려병원점,전라북도 전주시,,0.09,N,0.09,0.01,,,4.11,신규
954794,맵도리탕 전주평화점,전라북도 전주시,,0.09,N,0.11,0.1,,,4,신규
954822,Cafe1221,전라북도 전주시,,0.1,N,0.16,0.14,,,4.44,신규
954863,엑시트피자,전라북도 전주시,,0.1,N,0.14,0.01,,,4.29,신규
954905,냉면쟁이고기꾼 혁신만성점,전라북도 전주시,,,N,0.11,,,,,신규
955087,심리향면가,전라북도 전주시,,0.11,Y,0.11,0.01,,,4.75,신규
955199,중앙동꿀꽈배기,전라북도 전주시,,0.1,N,0.17,0.01,,,4.63,신규
955222,떡볶이참잘하는집 전주중화산점,전라북도 전주시,,0.09,N,0.18,0.1,,,4.1,신규
955243,오복식품,전라북도 전주시,,,N,0.14,,,,,신규
955278,그랜드힐스턴호텔5층연회장,전라북도 전주시,,,N,0.09,,,,,신규
955638,최강야식,전라북도 전주시,,,N,0.11,0.01,,,,신규
955647,33떡볶이&꼬마김밥 송천점,전라북도 전주시,,0.1,N,0.14,0.02,,,4.4,신규
955661,반올림피자샵 전주삼천평화점,전라북도 전주시,,0.1,N,0.11,0.04,,,4.33,신규
955682,이리족발 전주평화점,전라북도 전주시,,0.1,N,0.12,0.33,,,4.62,신규
955705,데이데이,전라북도 전주시,,0.1,N,0.12,0.06,,,4.45,신규
955857,아우어피자몰,전라북도 전주시,,0.11,N,0.11,0.33,,,4.92,신규
955912,입끌림푸드시스템,전라북도 전주시,,,N,0.09,,,,,신규
956139,제육대가,전라북도 전주시,,0.1,N,0.11,,,,4.57,신규
956194,스위트조니,전라북도 전주시,,0.1,N,0.17,0.33,,,4.68,신규
956266,오늘의샐러드,전라북도 전주시,,,N,0.18,,,,,신규
956641,채선당도시락앤샐러드 전북도청점,전라북도 전주시,,0.1,N,0.13,0.08,,,4.51,신규
956651,학동꼬치,전라북도 전주시,,,N,0.11,,,,,신규
956675,소울켄터키치킨,전라북도 전주시,,0.11,N,0.14,0.03,,,4.91,신규
956690,천변집황칠능이백숙,전라북도 전주시,,,N,0.14,,,,,신규
956880,뉴욕쟁이디저트 에코시티점,전라북도 전주시,,0.1,N,0.16,0.21,,,4.67,신규
956971,누들보쌈배달만족 전주송천점,전라북도 전주시,,,N,0.11,,,,,신규
957129,피자런 완산구점,전라북도 전주시,,0.09,N,0.16,0.01,,,4,신규
957155,소담꽃돼지,전라북도 전주시,,,N,0.16,,,,,신규
957293,이화숯불갈비 전주점,전라북도 전주시,,0.1,N,0.14,0.33,,,4.29,신규
957384,만권화밥 전주대점,전라북도 전주시,,0.09,N,0.11,,,,4.25,신규
957389,바겟버거 전주대학교점,전라북도 전주시,,,N,0.14,0.02,,,,신규
957414,카페아이엔지전주대학교점,전라북도 전주시,,,N,0.11,,,,,신규
957449,수빈이집,전라북도 전주시,,,N,0.16,,,,,신규
957465,커피면회소 인후점,전라북도 전주시,,0.1,N,0.15,,,,4.42,신규
957471,피덴스,전라북도 전주시,,,N,0.16,,,,,신규
957477,혼밥대왕전주혁신점,전라북도 전주시,,,N,0.11,,,,,신규
958039,파리바게뜨 전북대점,전라북도 전주시,,0.1,N,0.11,0.02,,,4.45,신규
958251,자담치킨 아중점,전라북도 전주시,,0.1,N,0.14,0.01,,,4.3,신규
